annee;code_NAF5;libelle_NAF5;risque;nb_jours_arret_travail
2019;4791A;Vente à distance sur catalogue général;Accidents du travail;27696.0
2019;4791A;Vente à distance sur catalogue général;Maladies professionnelles;5054.0
2019;4791B;Vente à distance sur catalogue spécialisé;Accidents de trajet;4650.0
2019;4791B;Vente à distance sur catalogue spécialisé;Accidents du travail;21730.0
2019;4791B;Vente à distance sur catalogue spécialisé;Maladies professionnelles;5512.0
2019;4799A;Vente à domicile;Accidents de trajet;2133.0
2019;4799A;Vente à domicile;Accidents du travail;23342.0
2019;4799A;Vente à domicile;Maladies professionnelles;4172.0
2019;4799B;Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a.;Accidents de trajet;2360.0
2019;4799B;Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a.;Accidents du travail;30877.0
2019;4799B;Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a.;Maladies professionnelles;6044.0
2019;4910Z;Transport ferroviaire interurbain de voyageurs;Accidents de trajet;5994.0
2019;4910Z;Transport ferroviaire interurbain de voyageurs;Accidents du travail;23980.0
2019;4910Z;Transport ferroviaire interurbain de voyageurs;Maladies professionnelles;2922.0
2019;4920Z;Transports ferroviaires de fret;Accidents de trajet;1983.0
2019;4920Z;Transports ferroviaires de fret;Accidents du travail;4221.0
2019;4920Z;Transports ferroviaires de fret;Maladies professionnelles;368.0
2019;4931Z;Transports urbains et suburbains de voyageurs;Accidents de trajet;53012.0
2019;4931Z;Transports urbains et suburbains de voyageurs;Accidents du travail;384082.0
2019;4931Z;Transports urbains et suburbains de voyageurs;Maladies professionnelles;23144.0
2019;4932Z;Transports de voyageurs par taxis;Accidents de trajet;4594.0
2019;4932Z;Transports de voyageurs par taxis;Accidents du travail;53098.0
2019;4932Z;Transports de voyageurs par taxis;Maladies professionnelles;3949.0
2019;4939A;Transports routiers réguliers de voyageurs;Accidents de trajet;43812.0
2019;4939A;Transports routiers réguliers de voyageurs;Accidents du travail;273778.0
2019;4939A;Transports routiers réguliers de voyageurs;Maladies professionnelles;16357.0
2019;4939B;Autres transports routiers de voyageurs;Accidents de trajet;16792.0
2019;4939B;Autres transports routiers de voyageurs;Accidents du travail;97399.0
2019;4939B;Autres transports routiers de voyageurs;Maladies professionnelles;9746.0
2019;4939C;Téléphériques et remontées mécaniques;Accidents de trajet;5565.0
2019;4939C;Téléphériques et remontées mécaniques;Accidents du travail;53400.0
2019;4939C;Téléphériques et remontées mécaniques;Maladies professionnelles;1568.0
2019;4941A;Transports routiers de fret interurbains;Accidents de trajet;58689.0
2019;4941A;Transports routiers de fret interurbains;Accidents du travail;1172915.0
2019;4941A;Transports routiers de fret interurbains;Maladies professionnelles;111372.0
2019;4941B;Transports routiers de fret de proximité;Accidents de trajet;62604.0
2019;4941B;Transports routiers de fret de proximité;Accidents du travail;1060675.0
2019;4941B;Transports routiers de fret de proximité;Maladies professionnelles;83869.0
2019;4941C;Location de camions avec chauffeur;Accidents de trajet;7228.0
2019;4941C;Location de camions avec chauffeur;Accidents du travail;156585.0
2019;4941C;Location de camions avec chauffeur;Maladies professionnelles;17461.0
2019;4942Z;Services de déménagement;Accidents de trajet;5230.0
2019;4942Z;Services de déménagement;Accidents du travail;95870.0
2019;4942Z;Services de déménagement;Maladies professionnelles;6873.0
2019;4950Z;Transports par conduites;Accidents de trajet;454.0
2019;4950Z;Transports par conduites;Accidents du travail;313.0
2019;4950Z;Transports par conduites;Maladies professionnelles;345.0
2019;5010Z;Transports maritimes et côtiers de passagers;Accidents de trajet;746.0
2019;5010Z;Transports maritimes et côtiers de passagers;Accidents du travail;3370.0
2019;5010Z;Transports maritimes et côtiers de passagers;Maladies professionnelles;307.0
2019;5020Z;Transports maritimes et côtiers de fret;Accidents de trajet;974.0
2019;5020Z;Transports maritimes et côtiers de fret;Accidents du travail;1415.0
2019;5020Z;Transports maritimes et côtiers de fret;Maladies professionnelles;18.0
2019;5030Z;Transports fluviaux de passagers;Accidents de trajet;1974.0
2019;5030Z;Transports fluviaux de passagers;Accidents du travail;7226.0
2019;5030Z;Transports fluviaux de passagers;Maladies professionnelles;394.0
2019;5040Z;Transports fluviaux de fret;Accidents de trajet;107.0
2019;5040Z;Transports fluviaux de fret;Accidents du travail;3245.0
2019;5040Z;Transports fluviaux de fret;Maladies professionnelles;0.0
2019;5110Z;Transports aériens de passagers;Accidents de trajet;24263.0
2019;5110Z;Transports aériens de passagers;Accidents du travail;131668.0
2019;5110Z;Transports aériens de passagers;Maladies professionnelles;10293.0
2019;5121Z;Transports aériens de fret;Accidents de trajet;2120.0
2019;5121Z;Transports aériens de fret;Accidents du travail;46912.0
2019;5121Z;Transports aériens de fret;Maladies professionnelles;1933.0
2019;5122Z;Transports spatiaux;Accidents de trajet;
2019;5122Z;Transports spatiaux;Accidents du travail;
2019;5122Z;Transports spatiaux;Maladies professionnelles;
2019;5210A;Entreposage et stockage frigorifique;Accidents de trajet;9788.0
2019;5210A;Entreposage et stockage frigorifique;Accidents du travail;140058.0
2019;5210A;Entreposage et stockage frigorifique;Maladies professionnelles;28731.0
2019;5210B;Entreposage et stockage non frigorifique;Accidents de trajet;39721.0
2019;5210B;Entreposage et stockage non frigorifique;Accidents du travail;387658.0
2019;5210B;Entreposage et stockage non frigorifique;Maladies professionnelles;91738.0
2019;5221Z;Services auxiliaires des transports terrestres;Accidents de trajet;12138.0
2019;5221Z;Services auxiliaires des transports terrestres;Accidents du travail;63368.0
2019;5221Z;Services auxiliaires des transports terrestres;Maladies professionnelles;6117.0
2019;5222Z;Services auxiliaires des transports par eau;Accidents de trajet;3404.0
2019;5222Z;Services auxiliaires des transports par eau;Accidents du travail;16785.0
2019;5222Z;Services auxiliaires des transports par eau;Maladies professionnelles;4374.0
2019;5223Z;Services auxiliaires des transports aériens;Accidents de trajet;22229.0
2019;5223Z;Services auxiliaires des transports aériens;Accidents du travail;167030.0
2019;5223Z;Services auxiliaires des transports aériens;Maladies professionnelles;14149.0
2019;5224A;Manutention portuaire;Accidents de trajet;3372.0
2019;5224A;Manutention portuaire;Accidents du travail;60916.0
2019;5224A;Manutention portuaire;Maladies professionnelles;2954.0
2019;5224B;Manutention non portuaire;Accidents de trajet;3405.0
2019;5224B;Manutention non portuaire;Accidents du travail;39612.0
2019;5224B;Manutention non portuaire;Maladies professionnelles;3781.0
2019;5229A;Messagerie, fret express;Accidents de trajet;15336.0
2019;5229A;Messagerie, fret express;Accidents du travail;219329.0
2019;5229A;Messagerie, fret express;Maladies professionnelles;28640.0
2019;5229B;Affrètement et organisation des transports;Accidents de trajet;30745.0
2019;5229B;Affrètement et organisation des transports;Accidents du travail;219732.0
2019;5229B;Affrètement et organisation des transports;Maladies professionnelles;33239.0
2019;5310Z;Activités de poste dans le cadre d'une obligation de service universel;Accidents de trajet;
2019;5310Z;Activités de poste dans le cadre d'une obligation de service universel;Accidents du travail;
2019;5310Z;Activités de poste dans le cadre d'une obligation de service universel;Maladies professionnelles;
2019;5320Z;Autres activités de poste et de courrier;Accidents de trajet;4481.0
2019;5320Z;Autres activités de poste et de courrier;Accidents du travail;27804.0
2019;5320Z;Autres activités de poste et de courrier;Maladies professionnelles;2883.0
2019;5510Z;Hôtels et hébergement similaire;Accidents de trajet;98660.0
2019;5510Z;Hôtels et hébergement similaire;Accidents du travail;465981.0
2019;5510Z;Hôtels et hébergement similaire;Maladies professionnelles;123086.0
2019;5520Z;Hébergement touristique et autre hébergement de courte durée;Accidents de trajet;11641.0
2019;5520Z;Hébergement touristique et autre hébergement de courte durée;Accidents du travail;79773.0
2019;5520Z;Hébergement touristique et autre hébergement de courte durée;Maladies professionnelles;13239.0
2019;5530Z;Terrains de camping et parcs pour caravanes ou véhicules de loisirs;Accidents de trajet;6409.0
2019;5530Z;Terrains de camping et parcs pour caravanes ou véhicules de loisirs;Accidents du travail;54186.0
2019;5530Z;Terrains de camping et parcs pour caravanes ou véhicules de loisirs;Maladies professionnelles;5119.0
2019;5590Z;Autres hébergements;Accidents de trajet;5986.0
2019;5590Z;Autres hébergements;Accidents du travail;43481.0
2019;5590Z;Autres hébergements;Maladies professionnelles;9080.0
2019;5610A;Restauration traditionnelle;Accidents de trajet;296354.0
2019;5610A;Restauration traditionnelle;Accidents du travail;770522.0
2019;5610A;Restauration traditionnelle;Maladies professionnelles;179130.0
2019;5610B;Cafétérias et autres libres-services;Accidents de trajet;6857.0
2019;5610B;Cafétérias et autres libres-services;Accidents du travail;36540.0
2019;5610B;Cafétérias et autres libres-services;Maladies professionnelles;11722.0
2019;5610C;Restauration de type rapide;Accidents de trajet;117475.0
2019;5610C;Restauration de type rapide;Accidents du travail;481746.0
2019;5610C;Restauration de type rapide;Maladies professionnelles;61728.0
2019;5621Z;Services des traiteurs;Accidents de trajet;9866.0
2019;5621Z;Services des traiteurs;Accidents du travail;55307.0
2019;5621Z;Services des traiteurs;Maladies professionnelles;13997.0
2019;5629A;Restauration collective sous contrat;Accidents de trajet;43869.0
2019;5629A;Restauration collective sous contrat;Accidents du travail;224514.0
2019;5629A;Restauration collective sous contrat;Maladies professionnelles;99499.0
2019;5629B;Autres services de restauration n.c.a.;Accidents de trajet;44243.0
2019;5629B;Autres services de restauration n.c.a.;Accidents du travail;231818.0
2019;5629B;Autres services de restauration n.c.a.;Maladies professionnelles;110038.0
2019;5630Z;Débits de boissons;Accidents de trajet;30470.0
2019;5630Z;Débits de boissons;Accidents du travail;96821.0
2019;5630Z;Débits de boissons;Maladies professionnelles;20447.0
2019;5811Z;Édition de livres;Accidents de trajet;1835.0
2019;5811Z;Édition de livres;Accidents du travail;2603.0
2019;5811Z;Édition de livres;Maladies professionnelles;4041.0
2019;5812Z;Édition de répertoires et de fichiers d'adresses;Accidents de trajet;624.0
2019;5812Z;Édition de répertoires et de fichiers d'adresses;Accidents du travail;1060.0
2019;5812Z;Édition de répertoires et de fichiers d'adresses;Maladies professionnelles;716.0
2019;5813Z;Édition de journaux;Accidents de trajet;5362.0
2019;5813Z;Édition de journaux;Accidents du travail;13982.0
2019;5813Z;Édition de journaux;Maladies professionnelles;2259.0
2019;5814Z;Édition de revues et périodiques;Accidents de trajet;3464.0
2019;5814Z;Édition de revues et périodiques;Accidents du travail;4538.0
2019;5814Z;Édition de revues et périodiques;Maladies professionnelles;2542.0
2019;5819Z;Autres activités d'édition;Accidents de trajet;325.0
2019;5819Z;Autres activités d'édition;Accidents du travail;1060.0
2019;5819Z;Autres activités d'édition;Maladies professionnelles;961.0
2019;5821Z;Édition de jeux électroniques;Accidents de trajet;123.0
2019;5821Z;Édition de jeux électroniques;Accidents du travail;315.0
2019;5821Z;Édition de jeux électroniques;Maladies professionnelles;0.0
2019;5829A;Édition de logiciels système et de réseau;Accidents de trajet;1536.0
2019;5829A;Édition de logiciels système et de réseau;Accidents du travail;1684.0
2019;5829A;Édition de logiciels système et de réseau;Maladies professionnelles;0.0
2019;5829B;Édition de logiciels outils de développement et de langages;Accidents de trajet;476.0
2019;5829B;Édition de logiciels outils de développement et de langages;Accidents du travail;65.0
2019;5829B;Édition de logiciels outils de développement et de langages;Maladies professionnelles;365.0
2019;5829C;Édition de logiciels applicatifs;Accidents de trajet;8546.0
2019;5829C;Édition de logiciels applicatifs;Accidents du travail;6457.0
2019;5829C;Édition de logiciels applicatifs;Maladies professionnelles;747.0
2019;5911A;Production de films et de programmes pour la télévision;Accidents de trajet;2273.0
2019;5911A;Production de films et de programmes pour la télévision;Accidents du travail;5783.0
